Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,55367,MN,Carver County,New Germany,8/31/2022,9.2
Zip,55368,MN,Carver County,Norwood Young America,8/31/2022,9.4
Zip,55369,MN,Hennepin County,Maple Grove,8/31/2022,8
Zip,55371,MN,Mille Lacs County,Princeton,8/31/2022,8.3
Zip,55372,MN,Scott County,Prior Lake,8/31/2022,8.2
Zip,55373,MN,Wright County,Rockford,8/31/2022,8.2
Zip,55374,MN,Hennepin County,Rogers,8/31/2022,8
Zip,55375,MN,Hennepin County,Saint Bonifacius,8/31/2022,8.2
Zip,55376,MN,Wright County,Saint Michael,8/31/2022,8.1
Zip,55378,MN,Scott County,Savage,8/31/2022,8.3
Zip,55379,MN,Scott County,Shakopee,8/31/2022,8.4
Zip,55382,MN,Stearns County,South Haven,8/31/2022,9.1
Zip,55384,MN,Hennepin County,Spring Park,8/31/2022,8.9
Zip,55386,MN,Carver County,Victoria,8/31/2022,7.8
Zip,55387,MN,Carver County,Waconia,8/31/2022,8.2
Zip,55388,MN,Carver County,Watertown,8/31/2022,9
Zip,55390,MN,Wright County,Waverly,8/31/2022,8.2
Zip,55391,MN,Hennepin County,Wayzata,8/31/2022,8
Zip,55396,MN,Sibley County,Winthrop,8/31/2022,7.5
Zip,55397,MN,Carver County,Norwood Young America,8/31/2022,10.2
Zip,55398,MN,Sherburne County,Zimmerman,8/31/2022,9.5
Zip,55401,MN,Hennepin County,Minneapolis,8/31/2022,5.5
Zip,55402,MN,Hennepin County,Minneapolis,8/31/2022,4.1
Zip,55403,MN,Hennepin County,Minneapolis,8/31/2022,5.4
Zip,55404,MN,Hennepin County,Minneapolis,8/31/2022,6.3
Zip,55405,MN,Hennepin County,Minneapolis,8/31/2022,6.7
Zip,55406,MN,Hennepin County,Minneapolis,8/31/2022,6.9
Zip,55407,MN,Hennepin County,Minneapolis,8/31/2022,7.1
Zip,55408,MN,Hennepin County,Minneapolis,8/31/2022,6.6
Zip,55409,MN,Hennepin County,Minneapolis,8/31/2022,6.7
Zip,55410,MN,Hennepin County,Minneapolis,8/31/2022,6.6
Zip,55411,MN,Hennepin County,Minneapolis,8/31/2022,9
Zip,55412,MN,Hennepin County,Minneapolis,8/31/2022,9.3
Zip,55413,MN,Hennepin County,Minneapolis,8/31/2022,6.8
Zip,55414,MN,Hennepin County,Minneapolis,8/31/2022,6.8
Zip,55415,MN,Hennepin County,Minneapolis,8/31/2022,5.7
Zip,55416,MN,Hennepin County,Saint Louis Park,8/31/2022,6.9
Zip,55417,MN,Hennepin County,Minneapolis,8/31/2022,7
Zip,55418,MN,Hennepin County,Minneapolis,8/31/2022,7.6
Zip,55419,MN,Hennepin County,Minneapolis,8/31/2022,6.9
Zip,55420,MN,Hennepin County,Bloomington,8/31/2022,7.2
Zip,55421,MN,Anoka County,Columbia Heights,8/31/2022,9.2
Zip,55422,MN,Hennepin County,Robbinsdale,8/31/2022,8.2
Zip,55423,MN,Hennepin County,Richfield,8/31/2022,7.6
Zip,55424,MN,Hennepin County,Edina,8/31/2022,6.8
Zip,55425,MN,Hennepin County,Bloomington,8/31/2022,7.1
Zip,55426,MN,Hennepin County,Saint Louis Park,8/31/2022,7.5
Zip,55427,MN,Hennepin County,Golden Valley,8/31/2022,8.2
Zip,55428,MN,Hennepin County,New Hope,8/31/2022,8
Zip,55429,MN,Hennepin County,Brooklyn Center,8/31/2022,8.2
Zip,55430,MN,Hennepin County,Brooklyn Center,8/31/2022,8.2
Zip,55431,MN,Hennepin County,Bloomington,8/31/2022,7
Zip,55432,MN,Anoka County,Fridley,8/31/2022,9.3
Zip,55433,MN,Anoka County,Coon Rapids,8/31/2022,9.1
Zip,55434,MN,Anoka County,Blaine,8/31/2022,9.1
Zip,55435,MN,Hennepin County,Edina,8/31/2022,6.1
Zip,55436,MN,Hennepin County,Edina,8/31/2022,6.8
Zip,55437,MN,Hennepin County,Bloomington,8/31/2022,7.2
Zip,55438,MN,Hennepin County,Bloomington,8/31/2022,7.5
Zip,55439,MN,Hennepin County,Edina,8/31/2022,7.5
Zip,55441,MN,Hennepin County,Plymouth,8/31/2022,7.6
Zip,55442,MN,Hennepin County,Plymouth,8/31/2022,7.6
Zip,55443,MN,Hennepin County,Brooklyn Park,8/31/2022,8
Zip,55444,MN,Hennepin County,Brooklyn Park,8/31/2022,8.1
Zip,55445,MN,Hennepin County,Brooklyn Park,8/31/2022,8.5
Zip,55446,MN,Hennepin County,Plymouth,8/31/2022,7.7
Zip,55447,MN,Hennepin County,Plymouth,8/31/2022,8
Zip,55448,MN,Anoka County,Coon Rapids,8/31/2022,9.4
Zip,55449,MN,Anoka County,Blaine,8/31/2022,9.1
Zip,55454,MN,Hennepin County,Minneapolis,8/31/2022,3.6
Zip,56011,MN,Scott County,Belle Plaine,8/31/2022,9
Zip,56017,MN,Le Sueur County,Cleveland,8/31/2022,6
Zip,56028,MN,Le Sueur County,Elysian,8/31/2022,5.9
Zip,56044,MN,Sibley County,Henderson,8/31/2022,6.5
Zip,56050,MN,Le Sueur County,Kasota,8/31/2022,6.2
Zip,56057,MN,Le Sueur County,Le Center,8/31/2022,6.3
Zip,56058,MN,Le Sueur County,Le Sueur,8/31/2022,6.2
Zip,56063,MN,Blue Earth County,Madison Lake,8/31/2022,6.5
Zip,56069,MN,Le Sueur County,Montgomery,8/31/2022,6.5
Zip,56071,MN,Scott County,New Prague,8/31/2022,7.4
Zip,56096,MN,Le Sueur County,Waterville,8/31/2022,6.1
Zip,56304,MN,Stearns County,Saint Cloud,8/31/2022,8.4
Zip,56313,MN,Mille Lacs County,Bock,8/31/2022,5.4
Zip,56330,MN,Mille Lacs County,Foreston,8/31/2022,6.8
Zip,56353,MN,Mille Lacs County,Milaca,8/31/2022,6.7
Zip,56359,MN,Mille Lacs County,Onamia,8/31/2022,6.7
Zip,56363,MN,Mille Lacs County,Pease,8/31/2022,6.3
Zip,56386,MN,Mille Lacs County,Wahkon,8/31/2022,6
Zip,73002,OK,Grady County,Alex,8/31/2022,8
Zip,73003,OK,Oklahoma County,Edmond,8/31/2022,9.4
Zip,73004,OK,Grady County,Amber,8/31/2022,6.3
Zip,73007,OK,Oklahoma County,Edmond,8/31/2022,9.9
Zip,73008,OK,Oklahoma County,Bethany,8/31/2022,10.8
Zip,73010,OK,McClain County,Blanchard,8/31/2022,7.5
Zip,73011,OK,Grady County,Bradley,8/31/2022,8
Zip,73012,OK,Oklahoma County,Edmond,8/31/2022,9.7
Zip,73013,OK,Oklahoma County,Edmond,8/31/2022,9.8
Zip,73014,OK,Canadian County,Calumet,8/31/2022,9.9
Zip,73018,OK,Grady County,Chickasha,8/31/2022,6.9
Zip,73019,OK,Cleveland County,Norman,8/31/2022,11.6
Zip,73020,OK,Oklahoma County,Choctaw,8/31/2022,10.4
Zip,73025,OK,Oklahoma County,Edmond,8/31/2022,9.2
Zip,73026,OK,Cleveland County,Norman,8/31/2022,10.5
Zip,73027,OK,Logan County,Coyle,8/31/2022,10.2
Zip,73028,OK,Logan County,Crescent,8/31/2022,9.8
Zip,73034,OK,Oklahoma County,Edmond,8/31/2022,9.4
Zip,73036,OK,Canadian County,El Reno,8/31/2022,9.1
Zip,73044,OK,Logan County,Guthrie,8/31/2022,9.1
Zip,73045,OK,Oklahoma County,Harrah,8/31/2022,10.1
Zip,73049,OK,Oklahoma County,Oklahoma City,8/31/2022,10.8
Zip,73050,OK,Logan County,Coyle,8/31/2022,18.7
Zip,73051,OK,Cleveland County,Slaughterville,8/31/2022,11.1
Zip,73054,OK,Oklahoma County,Luther,8/31/2022,11.3
Zip,73058,OK,Logan County,Meridian,8/31/2022,8
Zip,73059,OK,Grady County,Minco,8/31/2022,6.5
Zip,73063,OK,Logan County,Mulhall,8/31/2022,10.1
Zip,73064,OK,Canadian County,Mustang,8/31/2022,9.7
Zip,73065,OK,McClain County,Newcastle,8/31/2022,7.3
Zip,73067,OK,Grady County,Ninnekah,8/31/2022,6.2
Zip,73068,OK,Cleveland County,Noble,8/31/2022,10.1
Zip,73069,OK,Cleveland County,Norman,8/31/2022,10
Zip,73071,OK,Cleveland County,Norman,8/31/2022,9.7
Zip,73072,OK,Cleveland County,Norman,8/31/2022,9.5
Zip,73078,OK,Canadian County,Piedmont,8/31/2022,9.5
Zip,73079,OK,Grady County,Pocasset,8/31/2022,6.5
Zip,73080,OK,McClain County,Purcell,8/31/2022,7
Zip,73082,OK,Grady County,Rush Springs,8/31/2022,7.3
Zip,73084,OK,Oklahoma County,Oklahoma City,8/31/2022,11.8
Zip,73089,OK,Grady County,Tuttle,8/31/2022,7.4
Zip,73090,OK,Canadian County,Union City,8/31/2022,10.3
Zip,73092,OK,Grady County,Verden,8/31/2022,7.2
Zip,73093,OK,McClain County,Goldsby,8/31/2022,7.9
Zip,73095,OK,McClain County,Wayne,8/31/2022,7.2
Zip,73099,OK,Canadian County,Yukon,8/31/2022,9.4
Zip,73102,OK,Oklahoma County,Oklahoma City,8/31/2022,11.7
Zip,73103,OK,Oklahoma County,Oklahoma City,8/31/2022,11.2
Zip,73104,OK,Oklahoma County,Oklahoma City,8/31/2022,12.3
Zip,73105,OK,Oklahoma County,Oklahoma City,8/31/2022,14.7
Zip,73106,OK,Oklahoma County,Oklahoma City,8/31/2022,18.4
Zip,73107,OK,Oklahoma County,Oklahoma City,8/31/2022,13.4
Zip,73108,OK,Oklahoma County,Oklahoma City,8/31/2022,16.9
Zip,73109,OK,Oklahoma County,Oklahoma City,8/31/2022,15.1
Zip,73110,OK,Oklahoma County,Midwest City,8/31/2022,12.1
Zip,73111,OK,Oklahoma County,Oklahoma City,8/31/2022,16.6
Zip,73112,OK,Oklahoma County,Oklahoma City,8/31/2022,10.8
Zip,73114,OK,Oklahoma County,Oklahoma City,8/31/2022,13.4
Zip,73115,OK,Oklahoma County,Del City,8/31/2022,14.2
Zip,73116,OK,Oklahoma County,Oklahoma City,8/31/2022,9.5
Zip,73117,OK,Oklahoma County,Oklahoma City,8/31/2022,13.9
Zip,73118,OK,Oklahoma County,Oklahoma City,8/31/2022,11.6
Zip,73119,OK,Oklahoma County,Oklahoma City,8/31/2022,14.4
Zip,73120,OK,Oklahoma County,Oklahoma City,8/31/2022,10.1
Zip,73121,OK,Oklahoma County,Oklahoma City,8/31/2022,11.3
Zip,73122,OK,Oklahoma County,Warr Acres,8/31/2022,10.9
Zip,73127,OK,Oklahoma County,Oklahoma City,8/31/2022,11.6
Zip,73128,OK,Oklahoma County,Oklahoma City,8/31/2022,9.4
Zip,73129,OK,Oklahoma County,Oklahoma City,8/31/2022,14
Zip,73130,OK,Oklahoma County,Midwest City,8/31/2022,10
Zip,73131,OK,Oklahoma County,Oklahoma City,8/31/2022,9.6
Zip,73132,OK,Oklahoma County,Oklahoma City,8/31/2022,10.1
Zip,73134,OK,Oklahoma County,Oklahoma City,8/31/2022,9.9
Zip,73135,OK,Oklahoma County,Oklahoma City,8/31/2022,10
Zip,73139,OK,Oklahoma County,Oklahoma City,8/31/2022,10.6
Zip,73141,OK,Oklahoma County,Midwest City,8/31/2022,12.9
Zip,73142,OK,Oklahoma County,Oklahoma City,8/31/2022,9.6
Zip,73149,OK,Oklahoma County,Oklahoma City,8/31/2022,10
Zip,73150,OK,Oklahoma County,Oklahoma City,8/31/2022,10.5
Zip,73151,OK,Oklahoma County,Oklahoma City,8/31/2022,9.4
Zip,73159,OK,Oklahoma County,Oklahoma City,8/31/2022,10.7
Zip,73160,OK,Cleveland County,Moore,8/31/2022,10
Zip,73162,OK,Oklahoma County,Oklahoma City,8/31/2022,10.3
Zip,73165,OK,Oklahoma County,Oklahoma City,8/31/2022,10
Zip,73169,OK,Oklahoma County,Oklahoma City,8/31/2022,9.8
Zip,73170,OK,Oklahoma County,Oklahoma City,8/31/2022,9.5
Zip,73173,OK,Oklahoma County,Oklahoma City,8/31/2022,9.3
Zip,73179,OK,Oklahoma County,Oklahoma City,8/31/2022,9.6
Zip,73762,OK,Kingfisher County,Okarche,8/31/2022,7.7
Zip,74026,OK,Lincoln County,Davenport,8/31/2022,7.1
Zip,74824,OK,Lincoln County,Agra,8/31/2022,8.4
Zip,74831,OK,McClain County,Byars,8/31/2022,6.9
Zip,74832,OK,Lincoln County,Carney,8/31/2022,7.8
Zip,74834,OK,Lincoln County,Chandler,8/31/2022,7.6
Zip,74855,OK,Lincoln County,Meeker,8/31/2022,8
Zip,74857,OK,Cleveland County,Norman,8/31/2022,10.9
Zip,74864,OK,Lincoln County,Prague,8/31/2022,7
Zip,74869,OK,Lincoln County,Sparks,8/31/2022,8.8
Zip,74875,OK,Lincoln County,Tryon,8/31/2022,8.8
Zip,74881,OK,Oklahoma County,Harrah,8/31/2022,8.1
Zip,75001,TX,Dallas County,Addison,8/31/2022,15
Zip,75002,TX,Collin County,Allen,8/31/2022,18.1
Zip,75006,TX,Denton County,Carrollton,8/31/2022,17.5
Zip,75007,TX,Denton County,Carrollton,8/31/2022,17.9
Zip,75009,TX,Collin County,Celina,8/31/2022,18.6
Zip,75010,TX,Denton County,Carrollton,8/31/2022,17.4
Zip,75013,TX,Collin County,Allen,8/31/2022,17.7
Zip,75019,TX,Dallas County,Coppell,8/31/2022,15.8
Zip,75022,TX,Denton County,Flower Mound,8/31/2022,18.1
Zip,75023,TX,Collin County,Plano,8/31/2022,17.2
Zip,75024,TX,Collin County,Plano,8/31/2022,16.8
Zip,75025,TX,Collin County,Plano,8/31/2022,17.1
Zip,75028,TX,Denton County,Flower Mound,8/31/2022,17.8
Zip,75032,TX,Rockwall County,Rockwall,8/31/2022,19
Zip,75033,TX,Collin County,Frisco,8/31/2022,19.4
Zip,75034,TX,Collin County,Frisco,8/31/2022,18
Zip,75035,TX,Collin County,Frisco,8/31/2022,18.1
Zip,75038,TX,Dallas County,Irving,8/31/2022,16.9
Zip,75039,TX,Dallas County,Irving,8/31/2022,14.3
Zip,75040,TX,Dallas County,Garland,8/31/2022,18.7
Zip,75041,TX,Dallas County,Garland,8/31/2022,19.4
Zip,75042,TX,Dallas County,Garland,8/31/2022,19.4
Zip,75043,TX,Dallas County,Garland,8/31/2022,18.6
Zip,75044,TX,Dallas County,Garland,8/31/2022,17.6
Zip,75048,TX,Dallas County,Sachse,8/31/2022,17.9
Zip,75050,TX,Dallas County,Grand Prairie,8/31/2022,18.6
Zip,75051,TX,Dallas County,Grand Prairie,8/31/2022,18.7
Zip,75052,TX,Dallas County,Grand Prairie,8/31/2022,18
Zip,75054,TX,Dallas County,Grand Prairie,8/31/2022,16.6
Zip,75056,TX,Denton County,The Colony,8/31/2022,18.2
Zip,75057,TX,Denton County,Lewisville,8/31/2022,17.9
Zip,75060,TX,Dallas County,Irving,8/31/2022,18.4
Zip,75061,TX,Dallas County,Irving,8/31/2022,18.7
Zip,75062,TX,Dallas County,Irving,8/31/2022,18
Zip,75063,TX,Dallas County,Irving,8/31/2022,15.5
Zip,75065,TX,Denton County,Lake Dallas,8/31/2022,18.5
Zip,75067,TX,Denton County,Lewisville,8/31/2022,18
Zip,75068,TX,Denton County,Little Elm,8/31/2022,19.3
Zip,75069,TX,Collin County,McKinney,8/31/2022,18.3
Zip,75070,TX,Collin County,McKinney,8/31/2022,17.9
Zip,75071,TX,Collin County,McKinney,8/31/2022,18.3
Zip,75074,TX,Collin County,Plano,8/31/2022,17.4
Zip,75075,TX,Collin County,Plano,8/31/2022,16.9
Zip,75077,TX,Denton County,Highland Village,8/31/2022,17.9
Zip,75078,TX,Collin County,Prosper,8/31/2022,19.7
Zip,75080,TX,Dallas County,Richardson,8/31/2022,17.3
Zip,75081,TX,Dallas County,Richardson,8/31/2022,17.5
Zip,75082,TX,Dallas County,Richardson,8/31/2022,17.3
Zip,75087,TX,Rockwall County,Rockwall,8/31/2022,18.8
Zip,75088,TX,Dallas County,Rowlett,8/31/2022,18.8
Zip,75089,TX,Dallas County,Rowlett,8/31/2022,18.5
Zip,75093,TX,Collin County,Plano,8/31/2022,16.6
Zip,75094,TX,Collin County,Murphy,8/31/2022,18.2
Zip,75098,TX,Collin County,Wylie,8/31/2022,18.1
Zip,75101,TX,Ellis County,Bardwell,8/31/2022,15.7
Zip,75104,TX,Dallas County,Cedar Hill,8/31/2022,18.7
Zip,75114,TX,Kaufman County,Crandall,8/31/2022,19.3
Zip,75115,TX,Dallas County,Desoto,8/31/2022,18.3
Zip,75116,TX,Dallas County,Duncanville,8/31/2022,19.5
Zip,75119,TX,Ellis County,Ennis,8/31/2022,15.9
Zip,75125,TX,Ellis County,Ferris,8/31/2022,15.8
Zip,75126,TX,Kaufman County,Forney,8/31/2022,18.6
Zip,75134,TX,Dallas County,Lancaster,8/31/2022,19.2
Zip,75135,TX,Hunt County,Caddo Mills,8/31/2022,20.2
Zip,75137,TX,Dallas County,Duncanville,8/31/2022,18.8
Zip,75141,TX,Dallas County,Hutchins,8/31/2022,18.9
Zip,75142,TX,Kaufman County,Kaufman,8/31/2022,19.6
Zip,75143,TX,Henderson County,Tool,8/31/2022,20.8
Zip,75146,TX,Dallas County,Lancaster,8/31/2022,18.5
Zip,75149,TX,Dallas County,Mesquite,8/31/2022,19.7
Zip,75150,TX,Dallas County,Mesquite,8/31/2022,19
Zip,75152,TX,Ellis County,Palmer,8/31/2022,17.3
Zip,75154,TX,Ellis County,Red Oak,8/31/2022,17.8
Zip,75157,TX,Kaufman County,Rosser,8/31/2022,17.7
Zip,75158,TX,Kaufman County,Scurry,8/31/2022,22.2
Zip,75159,TX,Dallas County,Seagoville,8/31/2022,19.4
Zip,75160,TX,Kaufman County,Terrell,8/31/2022,18.8
Zip,75161,TX,Kaufman County,Terrell,8/31/2022,18.3
Zip,75165,TX,Ellis County,Waxahachie,8/31/2022,17.8
Zip,75166,TX,Collin County,Lavon,8/31/2022,18
Zip,75167,TX,Ellis County,Waxahachie,8/31/2022,18.4
Zip,75172,TX,Dallas County,Wilmer,8/31/2022,20.4
Zip,75173,TX,Collin County,Josephine,8/31/2022,18.2
Zip,75180,TX,Dallas County,Balch Springs,8/31/2022,19.9
Zip,75181,TX,Dallas County,Mesquite,8/31/2022,18.7
Zip,75182,TX,Dallas County,Sunnyvale,8/31/2022,16.3
Zip,75189,TX,Rockwall County,Royse City,8/31/2022,19.3
Zip,75201,TX,Dallas County,Dallas,8/31/2022,13.9
Zip,75202,TX,Dallas County,Dallas,8/31/2022,13.4
Zip,75203,TX,Dallas County,Dallas,8/31/2022,22.4
Zip,75204,TX,Dallas County,Dallas,8/31/2022,15.2
Zip,75205,TX,Dallas County,University Park,8/31/2022,15.5
Zip,75206,TX,Dallas County,Dallas,8/31/2022,16.3
Zip,75207,TX,Dallas County,Dallas,8/31/2022,17.7
Zip,75208,TX,Dallas County,Dallas,8/31/2022,18.5
Zip,75209,TX,Dallas County,Dallas,8/31/2022,16.6
Zip,75210,TX,Dallas County,Dallas,8/31/2022,20.8
Zip,75211,TX,Dallas County,Dallas,8/31/2022,19.6
Zip,75212,TX,Dallas County,Dallas,8/31/2022,18.4
Zip,75214,TX,Dallas County,Dallas,8/31/2022,16.4
Zip,75215,TX,Dallas County,Dallas,8/31/2022,23.2
Zip,75216,TX,Dallas County,Dallas,8/31/2022,22
Zip,75217,TX,Dallas County,Dallas,8/31/2022,20.7
Zip,75218,TX,Dallas County,Dallas,8/31/2022,17
Zip,75219,TX,Dallas County,Dallas,8/31/2022,14.8
Zip,75220,TX,Dallas County,Dallas,8/31/2022,18.8
Zip,75223,TX,Dallas County,Dallas,8/31/2022,20.2
Zip,75224,TX,Dallas County,Dallas,8/31/2022,21.3
Zip,75225,TX,Dallas County,Dallas,8/31/2022,15.5
Zip,75226,TX,Dallas County,Dallas,8/31/2022,16.7
Zip,75227,TX,Dallas County,Dallas,8/31/2022,19.4
Zip,75228,TX,Dallas County,Dallas,8/31/2022,19
Zip,75229,TX,Dallas County,Dallas,8/31/2022,16.6
Zip,75230,TX,Dallas County,Dallas,8/31/2022,16.3
Zip,75231,TX,Dallas County,Dallas,8/31/2022,19.3
Zip,75232,TX,Dallas County,Dallas,8/31/2022,20.5
Zip,75233,TX,Dallas County,Dallas,8/31/2022,21.1
Zip,75234,TX,Dallas County,Farmers Branch,8/31/2022,18
Zip,75235,TX,Dallas County,Dallas,8/31/2022,20.2
Zip,75236,TX,Dallas County,Dallas,8/31/2022,19.3
Zip,75237,TX,Dallas County,Dallas,8/31/2022,19
Zip,75238,TX,Dallas County,Dallas,8/31/2022,17.2
Zip,75240,TX,Dallas County,Dallas,8/31/2022,17.4
Zip,75241,TX,Dallas County,Dallas,8/31/2022,21
Zip,75243,TX,Dallas County,Dallas,8/31/2022,19.1
Zip,75244,TX,Dallas County,Dallas,8/31/2022,15.8
Zip,75246,TX,Dallas County,Dallas,8/31/2022,12.9
Zip,75247,TX,Dallas County,Dallas,8/31/2022,15.3
Zip,75248,TX,Dallas County,Dallas,8/31/2022,16.6
Zip,75249,TX,Dallas County,Dallas,8/31/2022,18.6
Zip,75252,TX,Dallas County,Dallas,8/31/2022,16
Zip,75253,TX,Dallas County,Dallas,8/31/2022,19.9
Zip,75254,TX,Dallas County,Dallas,8/31/2022,17.1
Zip,75287,TX,Dallas County,Dallas,8/31/2022,16.7
Zip,75401,TX,Hunt County,Greenville,8/31/2022,18.3
Zip,75402,TX,Hunt County,Greenville,8/31/2022,18.7
Zip,75407,TX,Collin County,Princeton,8/31/2022,18.6
Zip,75409,TX,Collin County,Anna,8/31/2022,18.7
Zip,75422,TX,Hunt County,Campbell,8/31/2022,17.9
Zip,75423,TX,Hunt County,Celeste,8/31/2022,19.1
Zip,75424,TX,Collin County,Blue Ridge,8/31/2022,20.4
Zip,75428,TX,Hunt County,Commerce,8/31/2022,18.8
Zip,75442,TX,Collin County,Farmersville,8/31/2022,19
Zip,75449,TX,Fannin County,Ladonia,8/31/2022,12.7
Zip,75453,TX,Hunt County,Lone Oak,8/31/2022,19.2
Zip,75454,TX,Collin County,Melissa,8/31/2022,18.7
Zip,75474,TX,Hunt County,West Tawakoni,8/31/2022,19.1
Zip,76001,TX,Tarrant County,Arlington,8/31/2022,17.5
Zip,76002,TX,Tarrant County,Arlington,8/31/2022,17.6
Zip,76005,TX,Tarrant County,Arlington,8/31/2022,16.6
Zip,76006,TX,Tarrant County,Arlington,8/31/2022,17.1
Zip,76008,TX,Parker County,Aledo,8/31/2022,15.6
Zip,76009,TX,Johnson County,Alvarado,8/31/2022,17.8
Zip,76010,TX,Tarrant County,Arlington,8/31/2022,18.4
Zip,76011,TX,Tarrant County,Arlington,8/31/2022,17.9
Zip,76012,TX,Tarrant County,Arlington,8/31/2022,17.5
Zip,76013,TX,Tarrant County,Arlington,8/31/2022,17.5
Zip,76014,TX,Tarrant County,Arlington,8/31/2022,18.9
Zip,76015,TX,Tarrant County,Arlington,8/31/2022,18.2
Zip,76016,TX,Tarrant County,Arlington,8/31/2022,17.3
Zip,76017,TX,Tarrant County,Arlington,8/31/2022,17.8
Zip,76018,TX,Tarrant County,Arlington,8/31/2022,18.3
Zip,76020,TX,Tarrant County,Azle,8/31/2022,18.1
Zip,76021,TX,Tarrant County,Bedford,8/31/2022,16.3
Zip,76022,TX,Tarrant County,Bedford,8/31/2022,17.1
Zip,76023,TX,Wise County,Boyd,8/31/2022,12.5
Zip,76028,TX,Johnson County,Burleson,8/31/2022,17
Zip,76031,TX,Johnson County,Cleburne,8/31/2022,18.2
Zip,76033,TX,Johnson County,Cleburne,8/31/2022,16
Zip,76034,TX,Tarrant County,Colleyville,8/31/2022,16.6
Zip,76035,TX,Parker County,Cresson,8/31/2022,20
Zip,76036,TX,Tarrant County,Crowley,8/31/2022,18
Zip,76039,TX,Tarrant County,Euless,8/31/2022,16.4
Zip,76040,TX,Tarrant County,Euless,8/31/2022,16.8
Zip,76041,TX,Ellis County,Forreston,8/31/2022,18.5
Zip,76043,TX,Somervell County,Glen Rose,8/31/2022,11.3
Zip,76044,TX,Johnson County,Godley,8/31/2022,17.9
Zip,76048,TX,Hood County,Granbury,8/31/2022,19.3
Zip,76049,TX,Hood County,Granbury,8/31/2022,19.6
Zip,76050,TX,Johnson County,Grandview,8/31/2022,16.9
Zip,76051,TX,Tarrant County,Grapevine,8/31/2022,16
Zip,76052,TX,Tarrant County,Fort Worth,8/31/2022,17.2
Zip,76053,TX,Tarrant County,Hurst,8/31/2022,17.5
Zip,76054,TX,Tarrant County,Hurst,8/31/2022,16.4
Zip,76058,TX,Johnson County,Joshua,8/31/2022,17.5
Zip,76059,TX,Johnson County,Keene,8/31/2022,16.9
Zip,76060,TX,Tarrant County,Kennedale,8/31/2022,17
Zip,76063,TX,Tarrant County,Mansfield,8/31/2022,16.8
Zip,76064,TX,Ellis County,Maypearl,8/31/2022,18.9
Zip,76065,TX,Ellis County,Midlothian,8/31/2022,17.5
Zip,76066,TX,Parker County,Millsap,8/31/2022,15.9
Zip,76070,TX,Somervell County,Nemo,8/31/2022,11.9
Zip,76071,TX,Wise County,Newark,8/31/2022,14
Zip,76073,TX,Wise County,Paradise,8/31/2022,13.5
Zip,76077,TX,Somervell County,Rainbow,8/31/2022,12.2
Zip,76078,TX,Wise County,New Fairview,8/31/2022,14
Zip,76082,TX,Parker County,Springtown,8/31/2022,16.6
Zip,76084,TX,Johnson County,Venus,8/31/2022,18.2
Zip,76085,TX,Parker County,Weatherford,8/31/2022,18.3
Zip,76086,TX,Parker County,Weatherford,8/31/2022,16.9
Zip,76087,TX,Parker County,Weatherford,8/31/2022,17
Zip,76088,TX,Parker County,Weatherford,8/31/2022,17.5
Zip,76092,TX,Tarrant County,Southlake,8/31/2022,17.3
Zip,76093,TX,Johnson County,Rio Vista,8/31/2022,17.6
Zip,76102,TX,Tarrant County,Fort Worth,8/31/2022,15.9
Zip,76103,TX,Tarrant County,Fort Worth,8/31/2022,19
Zip,76104,TX,Tarrant County,Fort Worth,8/31/2022,20.1
Zip,76105,TX,Tarrant County,Fort Worth,8/31/2022,18.9
Zip,76106,TX,Tarrant County,Fort Worth,8/31/2022,20.5
Zip,76107,TX,Tarrant County,Fort Worth,8/31/2022,15.9
Zip,76108,TX,Tarrant County,Fort Worth,8/31/2022,18.2
Zip,76109,TX,Tarrant County,Fort Worth,8/31/2022,15.4
Zip,76110,TX,Tarrant County,Fort Worth,8/31/2022,18.4
Zip,76111,TX,Tarrant County,Fort Worth,8/31/2022,20.3
Zip,76112,TX,Tarrant County,Fort Worth,8/31/2022,19.2
Zip,76114,TX,Tarrant County,Fort Worth,8/31/2022,19.5
Zip,76115,TX,Tarrant County,Fort Worth,8/31/2022,18.6
Zip,76116,TX,Tarrant County,Fort Worth,8/31/2022,17.3
Zip,76117,TX,Tarrant County,Haltom City,8/31/2022,19.7
Zip,76118,TX,Tarrant County,Richland Hills,8/31/2022,18.5
Zip,76119,TX,Tarrant County,Fort Worth,8/31/2022,19.5
Zip,76120,TX,Tarrant County,Fort Worth,8/31/2022,17.5
Zip,76123,TX,Tarrant County,Fort Worth,8/31/2022,18.7
Zip,76126,TX,Tarrant County,Benbrook,8/31/2022,16.9
Zip,76131,TX,Tarrant County,Fort Worth,8/31/2022,18
Zip,76132,TX,Tarrant County,Fort Worth,8/31/2022,16.1
Zip,76133,TX,Tarrant County,Fort Worth,8/31/2022,18.7
Zip,76134,TX,Tarrant County,Fort Worth,8/31/2022,19
Zip,76135,TX,Tarrant County,Fort Worth,8/31/2022,18.5
Zip,76137,TX,Tarrant County,Fort Worth,8/31/2022,17.8
Zip,76140,TX,Tarrant County,Fort Worth,8/31/2022,18.7
Zip,76148,TX,Tarrant County,Watauga,8/31/2022,18.6
Zip,76155,TX,Tarrant County,Fort Worth,8/31/2022,15.5
Zip,76164,TX,Tarrant County,Fort Worth,8/31/2022,19.6
